product_id,product_name,ingredients_text,country,country_group
2.91E+14,frischback baguettes,"white flour (wheat), water, yeast, iodized kitchen salt, glucose, rapeseed oil, acidity corrector (e 262)",Switzerland,EUwest
2.91E+14,Largevite -wide shrimp noodles,"wheat flour, egg, salt, co -comctor (e501 (l) carbonate), stm, perfume (msg e621), egg egg, tapioe flour, water",France,EUwest
2.91E+14,Mini Berlin raspberry-Johannisberry,"wheat flour , water, raspberry-johannisberer filling (13%) (sugar, raspberries (25%), glucose fructose syrup, red currants (10%), water, gelling agent e440, acidic agent e330, aroma, preservative e202), decorative snow (sugar, corn starch, grape sugar, vegetable fatsal, shea, illipe), emulsifier e470b, natural vanilla aroma), palm fat, yeast, margarine (palm fat, water, salt, emulsifier e471, acid regulator e330), sugar, full el pulver, laktose , weizluten , aroma, rapeseed oil, emulgator e482, sour tough preparation (saueringe , roggenmehl , acid gulcator 260, 270, roggenkleie , vollkornrogroggen flour , water, gerstenmalzmehl , salt, starter crops (dried)), baking agent e500, e450",Germany,EUwest
2.91E+14,Lindt Mini Eggs,"oat flakes (25%), sugar, glucose syrup, stabiliser (sorbitol), vegetable fats (palm, shea), wheat flour, invert sugar syrup, rice flour, cocoa butter, cocoa mass, honey (2%), skimmed milk powder, wheat bran, whey powder (from milk), whole milk powder, humectant (glycerol), milk fat, barley malt extract, salt, emulsifiers (soya lecithins, e471, e476), molasses, flavourings",France,EUwest
2.91E+14,The Catalan Cream Craft Flavoured Turron,"sugar, ground almonds, egg yolk (14%), powdered milk, glucose syrup, preservative (sorbic acid), aroma and color e-160",France,EUwest
2.91E+14,Small spelled flour T 150 organic,small spelled flour t150,France,EUwest
2.91E+14,Butter and almond cores,"wheat flour (42.6%) , sugar, butter (20.8%) , almond (6.2%) , lactrum powder (milk), modified potato starch, dextrosis, skim milk powder, egg of egg high on the ground,inverted sugar syrup, salt, aromas, e160a coloring, e500 raising powder",France,EUwest
2.91E+14,Milk rice Speculoos flavors,"whole milk (56%) , water, sugar (11%) , rice (8.5%) , caramelized sugar syrup, corn starch, rice starch, skim milk powder , natural aroma, cinnamon,clove, salt,traces of gluten",France,EUwest
2.91E+14,3 riz,"long grain rice stuck (80%) , red rice (10.5%) , wild rice (9.5%)",France,EUwest
2.91E+14,"Wheat, spinach and emmental breaded pancakes","textured wheat proteins rehydrated (37.8%) (wheat proteins, wheat flour, water), breadcrumbs (15%) (breadcrumbs (wheat flour, yeast, salt), millet (1.5%) , pumpkin seeds 0.75 (9%) , brown linen seeds 0.75 96, onion seeds 0.3 sunflower oil), spinach 14 coating (water, wheat flour, salt), sunflower vegetable oil, emmental onion (7%), modified starch, fibersvegetables (wheat, psyllium), thickening methylcellulose, salt, muscade",France,EUwest
2.91E+14,Milk chocolate chocolate rice cake,"milk chocolate (50%) (cane sugar , cocoa butter , whole milk powder , cocoa paste), semi -complete rice ,traces of soybeans",France,EUwest
2.91E+14,Cereals and shrimp salad,"cereals rehydrated (50%) (water, precuite durum wheat semolina, soy flakes, oatmeal, barley flakes), peeled shrimp peeled (13%) (shrimp, salt, preservative e202, antioxidant e223 (sulfites), acidifier e330), sauce (rapeseed oil, sunflower oil, extra virgin olive oil (1.6%), basil (1.5%), water, garlic, salt, pepper, concentrated lemon juice (0.04%),cucumber (8.2%) , marinated tomato (7.7%) (tomato, rapeseed oil, salt, garlic, oregano), green pepper (4.6%) , carrot (2.0%) , balsamic vinegar (white wine vinegar, grape mustconcentrated, antixyed e224 (sulfites)), vinegar, provencal mix (pepper, aromatic plants including provence herbs, maltodextrin, salt)",Belgium,EUwest
2.91E+14,White noodles,biological white wheat semolina,France,EUwest
2.91E+14,"Fricitus max, pizza taste (lot of 2)","corn semolina, potato powder, sunflower oil (20%), flavoring base pizza (sugar, cheese powder (ait , lactose), onion and garlic powder, breadcrumbs (of ble), tasteful exhausor (glutamate (glutamatemonosodic), potassium chloride, acidity corrector (citric acid), small milk powder, aromas), salt, emulsifier (mono and diglycerides of fatty acids)",France,EUwest
2.91E+14,Spaghetti 100% Pasta corn from Oro,corn flour,Belgium,EUwest
2.91E+14,Tagliatelle with bears garlic,"ble hard semolina, bears garlic (3%)",France,EUwest
2.91E+14,Carob Flour,carob flour,Netherlands,EUwest
2.91E+14,Apricot wort,"wheat flour, sugar, apricot (10%) , vegetable oils (rapeseed, sunflowers, olives), rapeseed oil, wheat germs, eggs from free -range, almonds, barley malt, moisture, moisture (sorbit), gelling agent (pectin), citric acid (citric acid, sodium citrate), lean milk powder, preservatives (potassium sorbate), salt, natural aroma",France,EUwest
2.91E+14,Semolina,semolina white garlic (100%),France,EUwest
2.91E+14,Rice: Originario milk rice,riz grain around,Germany,EUwest
2.91E+14,5 blinis,"water, flour (contains gluten), rapeseed and sunflower vegetable oils, eggs , lactose (contains ait), it skimmed powder,powers to lift sodium carbonates, diphosphates,salt, thickening modified starch of corn",France,EUwest
2.91E+14,Cookies cereals,"semolina de wheat complete (58.6%) , chocolate in powder (sugar, lean cocoa powder (3.6%), noisettes grilled (12%) , glucose syrup, malt extract, milk skimmed powder, rapeseed oil, salt salt, salt salt, salt",France,EUwest
2.91E+14,MyPenne,"water, konjac flour (3.6%), firming agent e526",France,EUwest
2.91E+14,Alicante Turron Cake,"grilled almonds (65%), sugar, honey (12%), azyme bread (potato starch and sunflower oil) and egg white,contains almonds and eggs",France,EUwest
2.91E+14,Bucaneve without added sugars,"wheat flour, sweeteners maltitol, maltitol syrup,palm oil, malt extract (barley), freshly pasteurized fresh milk (1.6%), yeasting agents sodium acid carbonate, ammonium acid carbonate, monopotaxic tartrate,eggs, wheat starch, salt, emulsifiers lecithins (soy),aromas, natural aromas,from",France,EUwest
2.91E+14,Fresh baratte butter pancakes,"froment flour, butter fresh baratte (24%), sugar, eggs whole, salt",France,EUwest
2.91E+14,Swedish pancakes with oats and chocolate flakes,"sugar, chocolate (23%) (sugar, cocoa paste, cocoa butter, emulsifier sunflower lecithins), oatmeal (22%) , margarine (vegetable fat (palm, palm, rapeseed) in variable proportion, water, salt,emulsifying mono and diglycerides of fatty acids, aroma, antioxidant citric acid), wheat flour, whole egg in powder, lifting powders sodium carbonates, diphosphates, ammonium carbonates, corn starch",France,EUwest
2.91E+14,Gran Cereale Classico,"oatmeal (34%) , whole wheat flour (34%) , non-hydrogenated palm fat, sugar, glucose syrup, raising agents (ammonium bicarbonate, sodium bicarbonate), salt, flavourings",Switzerland,EUwest
2.91E+14,Verde ravioli,"water, mid-lived tomato puree, wheat hard semolina, carrots (9.7%), breadcrumbs (wheat flour, water), onions (2.9%) , eggplant (1.6%) , red peppers (1.6%) , olives green (1.6%) , broccoli (1%), spinach (1%), sunflower oil, salt, sugar, parsley, cassava starch, basil, starch transformed of corn, oregano, natural aromas",France,EUwest
2.91E+14,Lemon biscuits,"wheat flour , pipe folding sugar , sunflower oil, lemon oil (0.2%), baking agent sodium hydr carbonate, monocalium",France,EUwest
2.91E+14,Crêpe lace the authentic,"wheat flour, sugar, pastry butter (milk)",France,EUwest
2.91E+14,Fine Chinese noodles,"wheat flour, salt",France,EUwest
2.91E+14,Riz basmati micro-ondable,"cooked basmati rice (98%), sunflower oil, salt",France,EUwest
2.91E+14,Choco Cookie,"beet sugar , cocoa butter (24%) , hazelnutmark , buckwheat flour hazelnutkant (8%) (raw pipe sugar , hazelnuts (25%) , mais-glucosesi-rup , caramel syrup), sea salt , bourbon vanilla extract , from organic cultivation",Germany,EUwest
2.91E+14,Hazelnut Knuspino,"do crispy waffles with hazelnut cream filling (74%), sugar, wheat flour, vegetable fats (coconut, palm), hazelnuts (7%), lean cocoa powder, glucose syrup, emulsifier lecithine (soy), natural flavors, baking agent sodium hydrogen carbonate salt",France,EUwest
2.91E+14,Chocolate tart,"wheat flour, sugar, vegetable margarine (palm oil, rapeseed oil, water, emulsifier e471), inverted sugar syrup, vegetable oils (sunflower, palm), whole egg (ground farming), chocolate (8%) (cocoa paste, sugar, cocoa butter, emulsifier soy lecithin, natural vanilla flavor), hazelnuts (3.5%), wheat protein, cocoa powder, skimmed milk powder, iodized kitchen salt, aromas, lifting powder e503, emulsifier soy lecithin, barley malt",Switzerland,EUwest
2.91E+14,Damped organic whole grain basmati,"damped organic whole grain basmati rice (97.4%), sunflower oil , salt, from controlled ecological cultivation",Switzerland,EUwest
2.91E+14,Shortbread,"wheat flour (wheat flour, calcium carbonate, iron, niacin, thiamin), butter (33%) (milk), sugar, cornflour, salt",France,EUwest
2.91E+14,Chocolate flan flan,"chocolate in powder (64%) (sugar, cocoa powder), sugar, blue starch, gelicifying carraghenian, thickening xanthan gum",France,EUwest
2.91E+14,Vollkorn-Haterflöckli,complete oatmeal,Germany,EUwest
2.91E+14,Cakes,"whole grain harbor flakes (29%), wheat flour, butter, sugar, herbal oils (corrupted), honey (5%), baking agent (dinatrium diphosphate, sodium hydrogen carbonate), salt",Germany,EUwest
2.91E+14,Macaroni Half Completes,durum wheat semolina,France,EUwest
2.91E+14,Crispy pizza bread,"wheat flour, durum wheat semolina,extra virgin olive oil (5%) , olive husk oil, yeast, barley malt, salt",Belgium,EUwest
2.91E+14,Eastern vegetable couscous,"water, turnips (14%) , carrots (10%) , zucchini (3.3%) , chickpeas (3%) , garnish of celeri et peppers (2%) , double concentrated tomato puree, salt, rapeseed oil, spices, grilled onions powder",France,EUwest
2.91E+14,Sandblided cookie (raspberry),"rice flour, palm fat, full rice flour, cane sugar, potato starch, raspberry sequins (raspberry (1.4%) , cane sugar, corn starch), corn maltodextrin, raspberry aromawith other natural, emulsifying aromas sunflower lecithins, thickening xanthane gum",Belgium,EUwest
2.91E+14,Fresh butter puck,"wheat flour, fresh butter (23%) , sugar, eggs of high hens in the open air, almond powder, lifting powders (diphosphates and sodium carbonates (wheat)), salt",France,EUwest
2.91E+14,Asparagus cheese girasoli,"filling (60%) (green asparagus (42%) , parmigiano reggiano cheese d,o,p, (10%) , breadcrumbs (wheat flour, water, dining salt, yeast), sweet whey powder, whey protein cheese ricotta (6.6%) (sweet whey milk, cream, dining salt), butter, mascarpone fresh cheese (5%) , cream, sunflower oil, dining salt), dough (40%) (wheat flour, full egg (20%) , durum wheat semolina, water),can traces of fish,crustaceans, molluscs, shell fruits,sellery and soy",Germany,EUwest
2.91E+14,Multi-cereal cracotte,"cereals (92.2%) (wheat flour (65.6%) , full oatmeal (9.1%) , quinoa flour (6.8%) , rice flour (5.6%) , barley flour malted (5.1%), sugar, wheat germs, powdered lactrum (milk), salt, palm oil, mineral (ferric pyrophosphate), emulsifier (sunflower lecithins)",Belgium,EUwest
2.91E+14,Dolcenza,"vegetable oil (68%), wheat bran, barley malt extract, ammonium bicarbonate, sodium bicarbonate, salt, artificial flavorings",France,EUwest
2.91E+14,Ricotta and spinach tortelloni,"fine durum wheat finots, water, egg (7%) (ground farming), spinach (7%), ricotta (7%) (cheese) , breadcrumbs (wheat flour, water, kitchen salt, yeast), cheese (3.5%), fresh cheese (with thickening carob seed flour), rapeseed oil, powdered condiment, iodized kitchen salt, aromas, spices",Germany,EUwest
2.91E+14,Toast rolls rye,"of the full grain grain (27%), rye, grain flour, wheat flour, water, yeast, corn grinding, sugar, grape gluts, wheat gluts, barley malt extract (dining salt, dining salt, potassiumiodate), acid regulator sodium acetate",Germany,EUwest
2.91E+14,Delicia in rhubarb pieces,"rhubarb (79%) , sugar, antioxidant ascorbic acid",France,EUwest
2.91E+14,penne,durability semolina,Germany,EUwest
2.91E+14,Gluten -free mini spice speculatius,"sugar, flour (corn, rice), potato thickness, palm fat, cooking banana flour, butter (lactose -free), modified starch, inulin, cinnamon, spices, ollei powder , egg clares, bourbon vanilla flock powder, natural vanilla aroma ydrogen carbonate, ammonium hydrogen carbonate), emulgator (lecithine (soja))",France,EUwest
2.91E+14,Triangle aïoli,"wheat flour , butter (29.5%) , emmental, modified corn starch, olive oil (3.5%) , salt, potato starch, dehydrated garlic (0.9%) , black pepper, milk protein, dextrose",France,EUwest
2.91E+14,Vanilla Cornet Shock,"skimmed milk, sugar, water, lactrum protein concentrate, wheat flour, copra fat, glucose-fructose syrup, cocoa powder (1.4%), cocoa paste, emulsifiers (soy lecithin, e471), cocoa powder, hazelnuts, stabilizers (e410, e412), aroma, coloring (e160a),this product",France,EUwest
2.91E+14,Chocolate & biscuit muesli,"whole grain harbor flakes (48%), sugar, wheat flour, palm oil, whole grain wheat flakes (6%), glucose fructose syrup, full milk powder, fully grain flour (2%), cocoa mass, cocoa butter, sweet whey powder, butter, butter, barley malt thickness,backing agent (ammonium hydrogen carbonate, sodium hydrogen carbonate), acid gulcator calcium carbonate, dining salt, acidic citric acid, emulgator lecithine, aroma",Germany,EUwest
2.91E+14,Oatmandel nature,"water, whole grain harbor (10%), roasted blanched almonds ,sea salt, from controlled ecological agriculture (0.75%)",Germany,EUwest
2.91E+14,Pizzero,"wheat flour, water, tomato (18.8%), ham (8.3%) (pork, water, salt, potato starch, dextrose, sucrose, aromas, natural aromas, giant e407, acidity regulatore262, anti oxidant e301, preservative e250), mozzarella cheese (5%) (milk, salt, rennet), edam cheese (5%) (milk, salt, rennet), extra virgin olive oil, salt, malted wheat flour,trehalose sunflower oil, yeast, trehalose is a source of glucose",France,EUwest
2.91E+14,W.K Kellogg Muesli crisp apricot and squash seeds,"complete oats (49%), complete barley (14%), sugar, sunflower oil, sunflower seeds (5.5%), nuts (5.5%) (cashews, almonds), spelled (4.5%), rice syrupbrown, lean cocoa in powder (4%), salt, antioxidant (extract rich in tocopherols), natural aroma",Netherlands,EUwest
2.91E+14,Vermicelli rice noodles,"rice flour (85.5%), water (14.5%)",Belgium,EUwest
2.91E+14,Apple grape fruit cuts,"potato thickness, palm fat, wheat flour, apple, banana, whole grain oatmeal, concentrated apple juice, rice flour, concentrated grape juice, apple biver juice, red grape juice concentrate",Germany,EUwest
2.91E+14,American style sandwich slices,"wheat flour (60%), water, wheat flour, yeast, rapeseed oil, sugar, dining salt, acid regulator sodium acetate,aroma,the product",Germany,EUwest
2.91E+14,Complete cookies,"sunflower seeds (26%) , sesame seeds (15%) , corinth grapes (15%) , sugar, maltodextrin, flax seeds (9%) , palm oil, hazelnuts (5%) , honey, powdered milk parzm, emulsifier soy lecithin",Switzerland,EUwest
2.91E+14,Vollkorn Multikorn flex classic,"hafer -full grain flour, roggen -full grain flour, dinkel -full grain flour, tube raw sugar, weizen mehl, gersten malzextrakt, dining salt",Switzerland,EUwest
2.91E+14,Oat flakes Fiber Fit,oatmeal,France,EUwest
2.91E+14,Traditional Margherita pizza,"wheat flour, cut -resistant mozzarella cheese (19%), passed tomatoes (17%), water, rapeseed oil, salt, baked yeast, olive oil native extra, modified strength, oregano, basil",Luxembourg,EUwest
2.91E+14,MUFFY MUFFIN BYRTILLES,"wheat flour, sugar, water, rapeseed oil, blueberries (7.5%), eggs, lifting powder (disodic diphosphate, sodium ac carbonate, wheat flour), egg white powder, salt, natural aroma",France,EUwest
2.91E+14,Grated gran vegiano,"modified starch, water, coconut oil (10%) , natural aromas, salt, sugar, acidity (citric acid), vegetable fibers, calcium carbonate, coloring (carotenoids), vitamin b12",France,EUwest
2.91E+14,Banana bar apple & cinnamon,"dried banana (60%), gluten free whole grain oat flakes, pumpkin seeds, dried apple powder (7%), pecan nuts, apple fibre, ground cinnamon (0,5%)",France,EUwest
2.91E+14,Nature mie bread the angelus,"flour of wheat (47%), water, levain (flour of wheat , water, yeast , untreated sea salt), sunflower oil , brown sugar , yeast , untreated sail, gluten de wheat , wheat malte flour, acerola extract , starch of wheat ,  soya flour, ingredients of agricultural origin",France,EUwest
2.91E+14,Stuffed raisin cookies,"wheat flour , raisins (28%) , palm oil (unheard), corn and barley syrup , date syrup , apple juice , rijsmidd (sodium bicarbonate), salt,of organic agriculture",Netherlands,EUwest
2.91E+14,3 -minute spaghetti (economical offer),ble hard quality semolina (100%),France,EUwest
2.91E+14,porridge protéiné,"porridge oats, whey protein concentrate (milk), milk protein concentrate, flavouring, sweetener (sucralose)",France,EUwest
2.91E+14,Organic Italian pasta gigli,"durum wheat semolina, water",France,EUwest
2.91E+14,Sugo alla Siciliana,"tomato pulp (79%) , green and black olives (11%) , extra virgin olive oil (2%) , carrots, rice starch, onion, celery, salt, sugar, garlic, oregano",France,EUwest
2.91E+14,Chocolate balls,"corn flour (32%), chocolate powder (21%) (sugar, cocoa powder), wheat flour, corn grind, rice flour, oligofructose, sugar, sunflower oil, dining salt",Germany,EUwest
2.91E+14,Butter chocolate breads (x 8) - Leclerc,"wheat flour, butter (24%), water, sugar, yeast, salt, wheat gluten, enzymes, emulsifier (e471), flour treatment agent (e300), chocolate (10%) (sugar, cocoa paste, cocoa butter, emulsifier e322 (soy lecithin), natural vanilla extract)",France,EUwest
2.91E+14,Mie - wheat noodles,"soft wheat (76%), water, salt, acidity (sodium bicarbonate, potassium carbonate)",Switzerland,EUwest
2.91E+14,Breugel 6p 22cm,"apple (43%) (jonagold), wheat flour, whey (milk), sugar, raisin (3%), glucose, vegetable oil (palm, rapeseed, shuttle, cotton seeds), almond (2%), egg, yeast, modified starch (e1414 (potato)), skimmed milk, starch (wheat), salt, emulsifier (e471), lactoserum powder (milk), lifting powder (e450, e500), vegetable fat (palm), spice, flourof wheat, aroma (butter), antioxidant (e300), yeast extract, flour treatment agent (e300), coloring (e160a), acidifying (e330), dacidity corrector (e330, e509)",Belgium,EUwest
2.91E+14,Provencal pasta and lenses,"pastes in precious (40%) (durum wheat semolina, water, rapeseed oil, salt), water, green lenses rehydrated (13%) , peeled tomatoes crushed with juice (6.6%) (tomatoes, tomato juice, acidifying citric acid),double tomato concentrate (4.4%) , carrots, grilled buckwheat (3.3%) , red peppers, creme fraiche, onions, extra virgin olive oil (1.6%), wheat flour, sugar, garlic puree (0.5%) , salt, parsley, oregano, basil, thyme",France,EUwest
2.91E+14,grape bread,"grape bread (wheat flour (gluten), pastry cream (25%) (water, sugar, modified potato, lactrum powder (milk), whole milk powder, thickening xanthan gum, carotenoid coloring, aroma), raisins (15%) (grapes, cotton or rapeseed oil), water, butter (12%) (lat), sugar, yeast, whole milk powder, gluten of ble, salt, malted wheat flour (gluten), enzymes,flour treatment agent e300, emulsifier sunflower lecithin)",France,EUwest
2.91E+14,Danish Butter Cookies,"wheat flour, butter (26%), sugar, pearl sugar, desiccated cocnut, rasing agent (ammonium hydrogen carbonate), salt, natural flavour, invert sugar syrup",France,EUwest
2.91E+14,Full lifejobs without added salt,"wheat flour (99%), glucose-fructose syrup, palm oil, yeast, minerals (calcium (phosphate), zinc (sulfate)), vitamins (e, thiamine (b1), niacine (pp), b6, folic acid (b9)), flour treatment agent (ascorbic acid)",France,EUwest
2.91E+14,The Cereal Sabled Minis,"wheat flour (38%),milk chocolate (29%) (sugar, cocoa butter, cocoa paste, skimmed milk powder, lactose, anhydrous dairy fat, powdered lactrum, emulsifier lecithins (sunflower)),palm fat,sugar ,full wheat flour (11%) ,inverted sugar syrup,powder to reduction e503, e500, e450,wheat sound (0.5%),salt ,aroma,enzymes (including wheat),traces of hull fruits, sesame seeds and eggs",France,EUwest
2.91E+14,Penne Rigate,durum wheat semolina (europe),Switzerland,EUwest
2.91E+14,Pear clafoutis,"pears (25%), almond milk, eggs, coconut flower sugar, chestnut flour, rice flour, almond powder, coconut beure (water, rapeseed oil , coconut oil (18%) ,kanite butter, carrot juice , lemon juice , emulsifier (sunflower lecithin, sea salt), vanilla extract",France,EUwest
2.91E+14,Edeka organic chocolate rice waffles,"milk chocolate (60%) (pipe -ripe sugar, cocoa butter, whole milk powder (21%), cocoa mass, vanilla extract), rice (39%), sesam , sea salt",Germany,EUwest
2.91E+14,Pastry wheat flour type 55,ble flour,France,EUwest
2.91E+14,Amandines 100% fresh butter,"eggs, butter (22%) (ait , coloring carotenes), sucrefs of wheat flour, almond flakes (11%) , fructose, lifting powders (e450i), sodium bicarbonate (e500ii), potato starch, emulsifier (e481), conservatives (e200, 282), thickening (e415), aroma, enzyme, coloring (e160b)",Belgium,EUwest
2.91E+14,Kurn,"full wheat flour, wheat gluten water, sunflower seeds, buckwheat crane, flax seeds, yeast, soy flakes, soy nuts, rye flour, ifromanti, brown cane sugar, but extruded semolina, carbonate ofcalclum, extruded wheat sound, barley malt flour, salt, potassfum chloride, rye malt flour, malted wheat, sourdough powder (emulsifier seiglel e322 wheat sulfate of magnestum, iodized salt, iron sulfate (id), chief of magneslum, enzyme (fromenti",Belgium,EUwest
2.91E+14,Butter croissants for baking,"wheat flour, butter (24%) , water, sugar, yeast, wheat gluten,eggs, dining salt, flour treatment agent (ascorbic acid, enzyme xylanase)",Germany,EUwest
2.91E+14,Cocoa cocoa shortbread with agave syrup,"flour of wheat , full flour of wheat , rapeseed oil, red cane sugar, coconut (6.5%) , agave syrup (5%) , flakes of avoine , starch of wheat , fiber of wheat , lean cocoa powder (4%) , natural aromas, lifting powders (sodium carbonates, diphosphates), emulsifier rapeseed lecithins, acidifying malic acid, sea salt",France,EUwest
2.91E+14,Nevaditos Bollitos puff pastry,"wheat flour, animal fat (laundry), sugar (14%), wine, salt, antioxidants (rich extracts in tocopherols, propyl gallate, ascorbyle palmitate, citric acid),contains gluten",France,EUwest
2.91E+14,Dinkel Hafer Crunchy,"palm fat, rice flour, rice syrup, wholemeal flakes of small leaf, sea salt, spelled full grain flakes, barley malt flour",Germany,EUwest
2.91E+14,Mischobst,"plums (30%), ready to eat, dried pitted (plums, preservative sorbic acid, sunflower oil), apricots (30%), dried, pitted (apricots, antioxidants sulfur dioxide), half pears (20%), dried (pears, antioxidants sulfur dioxide), half peaches (15%), dried, pitted (peaches, antioxidants sulfur dioxide), apple rings (5%), dried (apple rings, acidifiers citric acid, antioxidants sulfur dioxide)",Germany,EUwest
2.91E+14,Vermicelli Riz,"rice flour (95%) , full rice flour (3.6%) , thickening xanthan gum",France,EUwest
2.91E+14,Good deals!Bolognese spaghetti,"water, spaghetti precuited (23%) (water, pasta (semolina wheat hard, white of ef , rapeseed oil), beef (12%) , tomato pulp (tomato pieces, tomato juice), tomato concentrate, carrots, onions, rapeseed oil, salt, modified corn starch, sugar, garlic powder, thickening gum guar, basil, oregano, pepper, aromas",France,EUwest
2.91E+14,Galette - Salted raspberry kings,"cake wheat flour (82%), concentrated butter (25.6%) (e160a), sugar, egg, guerande salt (igp), glycerin, lifting powder (sodium bicarbonate and ammonium bicarbonate),fourrage sugar (18%), fruits (40%) (raspberry (35%) , apple (5%), gelifier pectin, acidity correctors, citric acid e330, sodium citrate e331, aroma, conservative potassium sorbate e202 manufactured in a workshop using shellfish, sesame seeds, soybeans,keep in a cool and dry place",France,EUwest
2.91E+14,Trivelli Pasta,"durum wheat semolina, whole egg (22.5%) (farmed outdoors), cooking salt",Germany,EUwest
2.91E+14,Rosemary crisp lamellae,"oat without gluten and quot, buckwheat and quot, but , rosemary (7%), molasses , salt, honey and linen flour, (and quot,) ingredients from organic agriulture",France,EUwest
2.91E+14,McBaguette,"bread with red label flour, chopped steak pure beef (100%), batavia salad, its french emmental slices, 2 mustard sauce",France,EUwest
2.91E+14,Pont-Aven pancakes with salted butter caramel bursts,"flour wheat (49%) , butter (27%) (ait) , sugar sucres of caramel with salted butter (7%) (sugar, glucose syrup, milk sweet concentrate, butter (ait) guerande salt), uefs (5%) , guerande salt,natural aroma, sodium carbonates lifting powder",France,EUwest
2.91E+14,Baked,"wheat flour, potato flakes (including sulfites), sunflower oil, glucose syrup, starch, aromatizing base olive oil and herbs (salt, yeast extract, dextrose, smallness powder, sugar, powdercheese (milk), herbs (basil, parsley, oregano), garlic, olive oil, aromas, coloring (curcumin)), lifting powders (sodium bicarbonate, calcium phosphate), emulsifying (soy lecithin)",France,EUwest
2.91E+14,5 minutes of terrine pasta in spinach cream sauce,"pasta (50%), cream powder (16%), wheat flour, iodine salt, melting cheese, spinach (1.9%), onions, turmeric, sunflower oil, yeast extract, flavors with milk, palm fat,, sugar",Germany,EUwest
2.91E+14,Pizza flours,wheat flour type 55,France,EUwest
2.91E+14,Fiber -rich brown rice,pre -cooked long -grain brown rice,Belgium,EUwest
2.91E+14,Artischken ravioli to artichokes,"artichokes (20%) , ricotta (20%) (fromage), wheat flour, semolina of wheat hard, eggs (10%) (outdoor breeding) , breadcrumbs (ble flour, yeast, kitchen salt), water, fromage amonggiano reggianodop, kitchen salt, butter , parsley, garlic, pepper, nutmeg",Switzerland,EUwest
2.91E+14,Vanilla cocoa cereals,"cereals (41%) (wheat flour, rice semolina), vanilla fodder (40%) (sugar, vegetable oils (sunflower, rapeseed), skim milk powder (2.8%) , whole milk powder (2.8%) , lactose,emulsifying lecithin (rapeseed), antioxidant extract rich in tocopherols, natural vanilla flavor), sugar, lean cocoa powder (2.8%) , lactrum powder, salt,traces of hull and soy fruit",France,EUwest
2.91E+14,Durum wheat tagliatelle and carrots,"durdy wheat semolina, carrot flour (3%)",France,EUwest
2.91E+14,Quinoa more organic,"red quinoa (25%), long pre -cuit brown rice (25%), white quinoa (25%), chickpea seeds (20%), graines de sesame dissected (5%)",France,EUwest
2.91E+14,Wheat bran organic,wheat bran (100%),Germany,EUwest
2.91E+14,Express Quinola,"garden quinoa with vegetable mix la icing ingredients white organic quinoa (77%) (water, quinoa), organic corn (5%) , organic-red peppers (5%) , organic heirs (5%) , organic carrots (5%) , blo sunflower oil, organic-basilikum, natural lime aroma, natural basil aroma, sea salt, organic cornstarch",Luxembourg,EUwest
2.91E+14,Spice,"sugar, french flour (gluten), almond powder, cream (milk), milk, egg whites, green anise (0.4%), spices (0.4%) (pepper, nutmeg, cinnamon, clove)",France,EUwest
2.91E+14,Taglioni with spinach,"durum wheat semolina (gluten), whole eggs pasteurized (18%) , water, powder spinach (1.4%), iodized salt,contains gluten, egg,possible nearness of traces of molluscs",France,EUwest
2.91E+14,Haferkleia,bio oat bran (100%),Germany,EUwest
2.91E+14,Tortelloni,"durum wheat semolina, water, beef (11%) (swiss), wheat flour, outdoor farming eggs, tomato puree, kitchen salt, rapeseed oil, aromatic herbs, beef extract, spices, dried tomatoes, yeast",France,EUwest
2.91E+14,Pizza Chicken,"wheat flour, tomato puree (23%), cheese (11%) (mozzarella, edam), marinated chicken breast (9.5%) (chicken breast, sunflower oil, salt, powdered tomatoes, spices, aromatic herbs, sugar, aroma), spinach, thick cream, rapeseed oil, tomatoes in pieces, corn, water, bakery yeast, salt, basil, sugar, modified starch, garlic, oregano, paprika, cayenne pepper, hydrolyzed vegetable proteins, maltodextrine, caramel,barley malt vinegar, barley malt extract, sweet wine, vinegar, aroma",Belgium,EUwest
2.91E+14,Liège waffles with pearl sugar,"wheat flour (33.4%), pearl sugar (25%), margarine (palm fat, rapeseed oil, water, emulsifiers lecithins (sunflower), mono and digycerides, salt, acidity corrector citric acid, natural aroma, coloring carotenoids, eggs , yeast, inverted sugar, stabilizing sorbitols, soy flour, salt, emulsifier lecithins (sunflower), aromas",Belgium,EUwest
2.91E+14,Apricot organic cereal bars,"cereals (42%) (rice , wheat , oats , blond cane sugar , barley malta syrup , sea salt),fruits (23%) (apricots (7%) (apricot , rice flour), grapes (sultanine grape , sunflower oil),hazelnuts , apples),wheat syrup ,disodored oleic sunflower oil (antioxidant rosemary extract),natural apricot aroma (apricot),honey ,icing sugar (cane sugar , potato starch),corn frozen flakes (corn , corn syrup , unrefined sea salt, soy lecithin),acacia gum ,lecithin of soybeans agricultural",France,EUwest
2.91E+14,Doblito,"cookies wheat flour (75%), cane sugar, vegetable fat (palm), quinoa blown (10%) (rice, quinoa (25%), amazon nuts, honey, lifting powders (sodium bicarbonate and ammonium bicarbonate), sea salt, vanilla,cocoa fodder (25%) , cane sugar, lean cocoa powder (24%), vegetable fat (palm), cocoa butter, honey",France,EUwest
